product_name,brands,nutriscore_grade,nova_group,energy-kcal_100g,sugars_100g,sodium_100g,saturated-fat_100g,fat_100g,carbohydrates_100g,proteins_100g,fiber_100g,additives_n,url,pnns_groups_1,pnns_groups_2,ID_Match
Huevo fresco,El Calvario,a,1.0,,1.17,0.141,3.33,11.2,1.17,12.2,0.0,0.0,http://world-en.openfoodfacts.org/product/7501176910368/huevo-fresco-el-calvario,Fish Meat Eggs,Eggs,HUEVO FRESCO | EL CALVARIO
Jamón pierna de cerdo horneada,Corona,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501182300016/jamon-pierna-de-cerdo-horneada-corona,Fish Meat Eggs,Processed meat,JAMÓN PIERNA DE CERDO HORNEADA | CORONA
Corona Salchicha Hot Dog,Corona,d,3.0,,0.3,0.914,3.0,9.0,10.4,10.1,0.0,3.0,http://world-en.openfoodfacts.org/product/7501182300085/corona-salchicha-hot-dog,Fish Meat Eggs,Processed meat,CORONA SALCHICHA HOT DOG | CORONA
Corona Salchichas Viena,Corona,unknown,3.0,151.0,,,,7.0,12.0,10.0,,3.0,http://world-en.openfoodfacts.org/product/7501182300092/corona-salchichas-viena,Fish Meat Eggs,Processed meat,CORONA SALCHICHAS VIENA | CORONA
Corona Salchichas cocktail,Corona,d,3.0,150.0,0.0,0.9,1.5,7.0,12.0,10.0,0.0,1.0,http://world-en.openfoodfacts.org/product/7501182300122/corona-salchichas-cocktail,Fish Meat Eggs,Processed meat,CORONA SALCHICHAS COCKTAIL | CORONA
Corona Salchichas de pavo,Corona,d,3.0,140.0,0.0,0.9,1.5,6.0,12.0,10.0,0.0,3.0,http://world-en.openfoodfacts.org/product/7501182300238/corona-salchichas-de-pavo,Fish Meat Eggs,Processed meat,CORONA SALCHICHAS DE PAVO | CORONA
Jamón Pierna de Cerdo Horneada Extra Fino,Corona,unknown,,100.0,,0.9,0.5,2.0,2.0,18.0,,,http://world-en.openfoodfacts.org/product/7501182300504/jamon-pierna-de-cerdo-horneada-extra-fino-corona,unknown,unknown,JAMÓN PIERNA DE CERDO HORNEADA EXTRA FINO | CORONA
Jamón de pavo Corona,Corona,unknown,4.0,100.0,,1.0,1.0,3.0,1.0,16.0,,4.0,http://world-en.openfoodfacts.org/product/7501182300511/jamon-de-pavo-corona,Fish Meat Eggs,Processed meat,JAMÓN DE PAVO CORONA | CORONA
Corona pechuga de pavo,Corona,unknown,4.0,80.0,0.0,,0.0,1.0,1.0,18.0,0.0,2.0,http://world-en.openfoodfacts.org/product/7501182300535/corona-pechuga-de-pavo,Fish Meat Eggs,Processed meat,CORONA PECHUGA DE PAVO | CORONA
Tocino Ahumado Rebanado,Corona,d,4.0,220.0,0.0,1.0,5.0,18.0,1.0,15.0,,1.0,http://world-en.openfoodfacts.org/product/7501182300580/tocino-ahumado-rebanado-corona,Fish Meat Eggs,Meat,TOCINO AHUMADO REBANADO | CORONA
chorizo para freir,Corona,e,3.0,320.0,0.0,0.95,8.0,29.0,1.0,15.0,0.0,3.0,http://world-en.openfoodfacts.org/product/7501182300795/chorizo-para-freir-corona,Fish Meat Eggs,Processed meat,CHORIZO PARA FREIR | CORONA
jamón de pierna,corona,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501182300887/jamon-de-pierna-corona,Fish Meat Eggs,Processed meat,JAMÓN DE PIERNA | CORONA
Salchichas Corona,Corona,d,4.0,,1.0,0.914,2.1,9.0,8.0,12.5,0.15,4.0,http://world-en.openfoodfacts.org/product/7501182300894/salchichas-corona,Fish Meat Eggs,Processed meat,SALCHICHAS CORONA | CORONA
Frijol peruano,Progreso,c,,50.6,0.0,0.007,0.3,0.6,6.9,4.4,5.2,0.0,http://world-en.openfoodfacts.org/product/7501184500063/frijol-peruano-progreso,Cereals and potatoes,Legumes,FRIJOL PERUANO | PROGRESO
Jevsa Huevo,Jevsa,b,1.0,,0.0,0.121,3.39,8.47,1.69,11.9,0.0,0.0,http://world-en.openfoodfacts.org/product/7501194312014/jevsa-huevo,Fish Meat Eggs,Eggs,JEVSA HUEVO | JEVSA
Jevsa huevo blanco,jevsa,b,1.0,,0.0,0.121,3.39,8.47,1.69,11.9,0.0,0.0,http://world-en.openfoodfacts.org/product/7501194318023/jevsa-huevo-blanco,Fish Meat Eggs,Eggs,JEVSA HUEVO BLANCO | JEVSA
Jevsa Huevo,Jevsa avicola,a,,133.0,0.0,0.119,2.5,8.33,1.67,11.7,0.0,0.0,http://world-en.openfoodfacts.org/product/7501194320330/jevsa-huevo-jevsa-avicola,Fish Meat Eggs,Eggs,JEVSA HUEVO | JEVSA AVICOLA
sayes,sayes,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501194437113/sayes,unknown,unknown,SAYES | SAYES
Gelatina sabor limón,Gelatinas Sayes,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501194443022/gelatina-sabor-limon-gelatinas-sayes,unknown,unknown,GELATINA SABOR LIMÓN | GELATINAS SAYES
Gelatina sabor durazno,Sayes,b,4.0,53.8,10.0,0.0399,0.0,0.0,10.8,0.0,0.0,8.0,http://world-en.openfoodfacts.org/product/7501194443091/gelatina-sabor-durazno-sayes,unknown,unknown,GELATINA SABOR DURAZNO | SAYES
Agua mineral carbonata,Canada dry,a,1.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7501198350012/agua-mineral-carbonata-canada-dry,Beverages,Waters and flavored waters,AGUA MINERAL CARBONATA | CANADA DRY
Dr Pepper 600 ML,"Dr pepper, Peñafiel",e,4.0,46.0,11.0,0.0085,0.0,0.0,11.5,0.0,0.0,2.0,http://world-en.openfoodfacts.org/product/7501198350418/dr-pepper-600-ml,Beverages,Sweetened beverages,"DR PEPPER 600 ML | DR PEPPER, PEÑAFIEL"
Dr. Pepper Light,Peñafiel,c,4.0,,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,3.0,http://world-en.openfoodfacts.org/product/7501198352290/dr-pepper-light-penafiel,Beverages,Artificially sweetened beverages,DR. PEPPER LIGHT | PEÑAFIEL
Crush Manzana 2L,Peñafiel,c,4.0,,0.0,0.0168,0.0,0.0,0.0,0.0,0.0,7.0,http://world-en.openfoodfacts.org/product/7501198353082/crush-manzana-2l-penafiel,Beverages,Artificially sweetened beverages,CRUSH MANZANA 2L | PEÑAFIEL
Crush piña,crush piña,unknown,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,http://world-en.openfoodfacts.org/product/7501198353105/crush-pina,unknown,unknown,CRUSH PIÑA | CRUSH PIÑA
Canada Dry,Canada Dry,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501198353617/canada-dry,Beverages,Sweetened beverages,CANADA DRY | CANADA DRY
Dr. Pepper Cherry,Peñafiel,e,4.0,,11.5,0.0102,0.0,0.0,12.0,0.0,0.0,4.0,http://world-en.openfoodfacts.org/product/7501198353877/dr-pepper-cherry-penafiel,Beverages,Sweetened beverages,DR. PEPPER CHERRY | PEÑAFIEL
Dr. Pepper,"Peñafiel,Dr. Pepper",e,4.0,,11.0,0.00864,0.0,0.0,11.5,0.0,0.0,2.0,http://world-en.openfoodfacts.org/product/7501198353884/dr-pepper-penafiel,Beverages,Sweetened beverages,"DR. PEPPER | PEÑAFIEL,DR. PEPPER"
Dr pepper,Dr pepper,unknown,,45.0,11.2,,0.0,0.0,11.2,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7501198354195/dr-pepper,unknown,unknown,DR PEPPER | DR PEPPER
Orange Crush Sabor Original,Keurig Dr Pepper,unknown,,34.0,8.6,0.007,0.0,0.0,8.6,0.0,0.0,,http://world-en.openfoodfacts.org/product/7501198355512/orange-crush-sabor-original-keurig-dr-pepper,unknown,unknown,ORANGE CRUSH SABOR ORIGINAL | KEURIG DR PEPPER
Royal crown cola,Royal crown0,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501198356182/royal-crown-cola-royal-crown0,unknown,unknown,ROYAL CROWN COLA | ROYAL CROWN0
Tocino Ahumado,Rosarito,unknown,,204.0,,1.15,,16.0,0.0,15.0,0.0,,http://world-en.openfoodfacts.org/product/7501199140018/tocino-ahumado-rosarito,Fish Meat Eggs,Meat,TOCINO AHUMADO | ROSARITO
Cazares,Cazares,unknown,,516.099975585938,,,15.8000001907349,33.7000007629395,47.7999992370605,5.40000009536743,7.5,,http://world-en.openfoodfacts.org/product/7501199200088/cazares,unknown,unknown,CAZARES | CAZARES
Pegamento,Bully,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501199423333/pegamento-bully,unknown,unknown,PEGAMENTO | BULLY
LAUTREC,lautrec,unknown,4.0,,,,,,,,,4.0,http://world-en.openfoodfacts.org/product/7501200462122/lautrec,unknown,unknown,LAUTREC | LAUTREC
Pronto flan,Pronto®,unknown,4.0,,19.0,6.2e-05,,1.0,21.0,3.0,0.0,5.0,http://world-en.openfoodfacts.org/product/7501200480515/pronto-flan,unknown,unknown,PRONTO FLAN | PRONTO®
Knox,"Knox,K'nox",unknown,4.0,6.0,0.0,,0.0,1.5,0.0,0.0,0.0,1.0,http://world-en.openfoodfacts.org/product/7501200481109/knox,unknown,unknown,"KNOX | KNOX,K'NOX"
Gelatina sabor cereza reducida en grasa,Pronto,not-applicable,4.0,,,,,,,,,5.0,http://world-en.openfoodfacts.org/product/7501200482106/gelatina-sabor-cereza-reducida-en-grasa-pronto,unknown,unknown,GELATINA SABOR CEREZA REDUCIDA EN GRASA | PRONTO
Pronto sabor limón,Pronto,unknown,,32.0,6.0,,0.0,0.0,6.0,2.0,,,http://world-en.openfoodfacts.org/product/7501200482137/pronto-sabor-limon,unknown,unknown,PRONTO SABOR LIMÓN | PRONTO
Pronto Sabor Naranja,Pronto,not-applicable,,32.0,6.0,,0.0,0.0,6.0,2.0,,,http://world-en.openfoodfacts.org/product/7501200482144/pronto-sabor-naranja,unknown,unknown,PRONTO SABOR NARANJA | PRONTO
pnonto,knox,not-applicable,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501200482151/pnonto-knox,unknown,unknown,PNONTO | KNOX
Pronto light sabor uva,Pronto,not-applicable,4.0,12.0,,0.218,,0.0,1.0,2.0,,6.0,http://world-en.openfoodfacts.org/product/7501200482366/pronto-light-sabor-uva,unknown,unknown,PRONTO LIGHT SABOR UVA | PRONTO
Hot Cakes Tradicionales,Pronto,c,4.0,184.0,7.0,0.224,2.0,3.4,31.6,6.7,3.5,5.0,http://world-en.openfoodfacts.org/product/7501200483103/hot-cakes-tradicionales-pronto,Sugary snacks,Biscuits and cakes,HOT CAKES TRADICIONALES | PRONTO
Harina preparada Pronto para hot cakes ligeros,Pronto,c,4.0,181.68,8.4,0.306,0.84,2.12,34.11,6.54,2.59,5.0,http://world-en.openfoodfacts.org/product/7501200483110/harina-preparada-pronto-para-hot-cakes-ligeros,Cereals and potatoes,Cereals,HARINA PREPARADA PRONTO PARA HOT CAKES LIGEROS | PRONTO
Hot cakes harina,Pronto,c,4.0,145.0,8.0,0.408,0.0,1.0,30.0,4.0,3.0,3.0,http://world-en.openfoodfacts.org/product/7501200483127/hot-cakes-harina-pronto,Cereals and potatoes,Cereals,HOT CAKES HARINA | PRONTO
Harina para preparar hot cakes,Pronto,unknown,4.0,179.45,,,,2.65,33.4,5.5,,3.0,http://world-en.openfoodfacts.org/product/7501200483134/harina-para-preparar-hot-cakes-pronto,Cereals and potatoes,Cereals,HARINA PARA PREPARAR HOT CAKES | PRONTO
Harina para preparar hot cakes instantaneos,Pronto,c,,179.09,8.49,0.417,1.23,2.49,34.72,4.45,1.79,,http://world-en.openfoodfacts.org/product/7501200483158/harina-para-preparar-hot-cakes-instantaneos-pronto,Cereals and potatoes,Cereals,HARINA PARA PREPARAR HOT CAKES INSTANTANEOS | PRONTO
hot cakes instantaneos con proteina,Pronto,unknown,,346.0,15.33,,1.24,3.9,52.43,25.25,5.56,,http://world-en.openfoodfacts.org/product/7501200483301/hot-cakes-instantaneos-con-proteina-pronto,unknown,unknown,HOT CAKES INSTANTANEOS CON PROTEINA | PRONTO
Hot Cakes Con Proteína Sabor Chocolate,Pronto,unknown,,322.68,14.52,0.78109,1.24,3.82,45.66,26.42,6.04,,http://world-en.openfoodfacts.org/product/7501200483318/hot-cakes-con-proteina-sabor-chocolate-pronto,unknown,unknown,HOT CAKES CON PROTEÍNA SABOR CHOCOLATE | PRONTO
Harina preparara para elaborar panque sabor elote,Pronto,e,,,27.1,0.551,3.65,12.8,47.0,4.62,2.2,,http://world-en.openfoodfacts.org/product/7501200483639/harina-preparara-para-elaborar-panque-sabor-elote-pronto,Cereals and potatoes,Cereals,HARINA PREPARARA PARA ELABORAR PANQUE SABOR ELOTE | PRONTO
Harina preparada para elaborar panque sabor naranja,Pronto,e,,,27.4,0.328,4.0,13.4,46.6,4.42,1.98,,http://world-en.openfoodfacts.org/product/7501200483646/harina-preparada-para-elaborar-panque-sabor-naranja-pronto,Cereals and potatoes,Cereals,HARINA PREPARADA PARA ELABORAR PANQUE SABOR NARANJA | PRONTO
Puré de Papa,Pronto,unknown,,72.0,,,,0.0,16.0,2.0,1.59,,http://world-en.openfoodfacts.org/product/7501200484506/pure-de-papa-pronto,unknown,unknown,PURÉ DE PAPA | PRONTO
Choco kiwi 350g,Pronto,unknown,4.0,,,,,,,,,3.0,http://world-en.openfoodfacts.org/product/7501200485022/choco-kiwi-350g-pronto,unknown,unknown,CHOCO KIWI 350G | PRONTO
Pronto condensada,Pronto,e,4.0,,63.3,0.203,1.33,4.23,73.3,3.33,0.0,6.0,http://world-en.openfoodfacts.org/product/7501200486005/pronto-condensada,unknown,unknown,PRONTO CONDENSADA | PRONTO
polvo de hornear,pronto,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501200486500/polvo-de-hornear-pronto,unknown,unknown,POLVO DE HORNEAR | PRONTO
desarmador,truper,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7501206617892/desarmador-truper,unknown,unknown,DESARMADOR | TRUPER
Leche Parcialmente Descremada,Leche Muuy Buena,b,1.0,50.4,5.0,0.0,1.3,2.0,5.0,3.1,0.0,0.0,http://world-en.openfoodfacts.org/product/7501209700072/leche-parcialmente-descremada-leche-muuy-buena,Milk and dairy products,Milk and yogurt,LECHE PARCIALMENTE DESCREMADA | LECHE MUUY BUENA
